edge_id,source,target,relation,weight,description
77d2db8c86c6c204,TM_03,TCOMB_TM_03_TM_swords_2,combo_member,1,TM_03 participates in 여황제+소드 2 via combo_member.
5afa60eab609b741,TM_swords_2,TCOMB_TM_03_TM_swords_2,combo_member,1,TM_swords_2 participates in 여황제+소드 2 via combo_member.
a15442f6707e644e,TM_03,TCOMB_TM_03_TM_swords_3,combo_member,1,TM_03 participates in 여황제+소드 3 via combo_member.
642b4b53f9692dc8,TM_swords_3,TCOMB_TM_03_TM_swords_3,combo_member,1,TM_swords_3 participates in 여황제+소드 3 via combo_member.
6b9915de06d478e0,TM_03,TCOMB_TM_03_TM_swords_4,combo_member,1,TM_03 participates in 여황제+소드 4 via combo_member.
55e652bdab4f7e83,TM_swords_4,TCOMB_TM_03_TM_swords_4,combo_member,1,TM_swords_4 participates in 여황제+소드 4 via combo_member.
339a60ada5f12a75,TM_03,TCOMB_TM_03_TM_swords_5,combo_member,1,TM_03 participates in 여황제+소드 5 via combo_member.
a26b96e0ea3c8bde,TM_swords_5,TCOMB_TM_03_TM_swords_5,combo_member,1,TM_swords_5 participates in 여황제+소드 5 via combo_member.
96ba10ca71e45b46,TM_03,TCOMB_TM_03_TM_swords_6,combo_member,1,TM_03 participates in 여황제+소드 6 via combo_member.
5b59183ae9125adc,TM_swords_6,TCOMB_TM_03_TM_swords_6,combo_member,1,TM_swords_6 participates in 여황제+소드 6 via combo_member.
96803fe70228c90f,TM_03,TCOMB_TM_03_TM_swords_7,combo_member,1,TM_03 participates in 여황제+소드 7 via combo_member.
ae02acaac6b12923,TM_swords_7,TCOMB_TM_03_TM_swords_7,combo_member,1,TM_swords_7 participates in 여황제+소드 7 via combo_member.
674b5fb7072d1134,TM_03,TCOMB_TM_03_TM_swords_8,combo_member,1,TM_03 participates in 여황제+소드 8 via combo_member.
fbb48e37d25029ba,TM_swords_8,TCOMB_TM_03_TM_swords_8,combo_member,1,TM_swords_8 participates in 여황제+소드 8 via combo_member.
69b84d950bacdedb,TM_03,TCOMB_TM_03_TM_swords_9,combo_member,1,TM_03 participates in 여황제+소드 9 via combo_member.
23abae1c93257879,TM_swords_9,TCOMB_TM_03_TM_swords_9,combo_member,1,TM_swords_9 participates in 여황제+소드 9 via combo_member.
7db3021edfc65814,TM_03,TCOMB_TM_03_TM_wands_2,combo_member,1,TM_03 participates in 여황제+완드 2 via combo_member.
2d26d0c795763c41,TM_wands_2,TCOMB_TM_03_TM_wands_2,combo_member,1,TM_wands_2 participates in 여황제+완드 2 via combo_member.
72bcda0529267284,TM_03,TCOMB_TM_03_TM_wands_3,combo_member,1,TM_03 participates in 여황제+완드 3 via combo_member.
0cc500e9d3eef295,TM_wands_3,TCOMB_TM_03_TM_wands_3,combo_member,1,TM_wands_3 participates in 여황제+완드 3 via combo_member.
1814fa6106b93091,TM_03,TCOMB_TM_03_TM_wands_4,combo_member,1,TM_03 participates in 여황제+완드 4 via combo_member.
9fbd80db5ac3ae26,TM_wands_4,TCOMB_TM_03_TM_wands_4,combo_member,1,TM_wands_4 participates in 여황제+완드 4 via combo_member.
268af112021404b4,TM_03,TCOMB_TM_03_TM_wands_5,combo_member,1,TM_03 participates in 여황제+완드 5 via combo_member.
ec363f896af5f3b5,TM_wands_5,TCOMB_TM_03_TM_wands_5,combo_member,1,TM_wands_5 participates in 여황제+완드 5 via combo_member.
a18853099fbe90c2,TM_03,TCOMB_TM_03_TM_wands_6,combo_member,1,TM_03 participates in 여황제+완드 6 via combo_member.
67f3476a8915eed9,TM_wands_6,TCOMB_TM_03_TM_wands_6,combo_member,1,TM_wands_6 participates in 여황제+완드 6 via combo_member.
dc744afccdd58328,TM_03,TCOMB_TM_03_TM_wands_7,combo_member,1,TM_03 participates in 여황제+완드 7 via combo_member.
c202d72cc2cf88f1,TM_wands_7,TCOMB_TM_03_TM_wands_7,combo_member,1,TM_wands_7 participates in 여황제+완드 7 via combo_member.
9b1a0d8151e41bf9,TM_03,TCOMB_TM_03_TM_wands_8,combo_member,1,TM_03 participates in 여황제+완드 8 via combo_member.
cbebca74160773a1,TM_wands_8,TCOMB_TM_03_TM_wands_8,combo_member,1,TM_wands_8 participates in 여황제+완드 8 via combo_member.
12b1b9068922da05,TM_03,TCOMB_TM_03_TM_wands_9,combo_member,1,TM_03 participates in 여황제+완드 9 via combo_member.
39960f5dc23a2d31,TM_wands_9,TCOMB_TM_03_TM_wands_9,combo_member,1,TM_wands_9 participates in 여황제+완드 9 via combo_member.
c76695f6cb804ad4,TM_04,TCOMB_TM_04_TM_cups_2,combo_member,1,TM_04 participates in 황제+컵 2 via combo_member.
fb2e49ff3d3dfedc,TM_cups_2,TCOMB_TM_04_TM_cups_2,combo_member,1,TM_cups_2 participates in 황제+컵 2 via combo_member.
e740f83c0f7bc477,TM_04,TCOMB_TM_04_TM_cups_3,combo_member,1,TM_04 participates in 황제+컵 3 via combo_member.
ee3a288cf58e6452,TM_cups_3,TCOMB_TM_04_TM_cups_3,combo_member,1,TM_cups_3 participates in 황제+컵 3 via combo_member.
678f09abe869d844,TM_04,TCOMB_TM_04_TM_cups_4,combo_member,1,TM_04 participates in 황제+컵 4 via combo_member.
82eceded22768fac,TM_cups_4,TCOMB_TM_04_TM_cups_4,combo_member,1,TM_cups_4 participates in 황제+컵 4 via combo_member.
d2099d3544bd3906,TM_04,TCOMB_TM_04_TM_cups_5,combo_member,1,TM_04 participates in 황제+컵 5 via combo_member.
f75d78bd5abc0dba,TM_cups_5,TCOMB_TM_04_TM_cups_5,combo_member,1,TM_cups_5 participates in 황제+컵 5 via combo_member.
586c28f321db561b,TM_04,TCOMB_TM_04_TM_cups_6,combo_member,1,TM_04 participates in 황제+컵 6 via combo_member.
ffc7eebe79ba8cec,TM_cups_6,TCOMB_TM_04_TM_cups_6,combo_member,1,TM_cups_6 participates in 황제+컵 6 via combo_member.
0b7a0aaac30e05f4,TM_04,TCOMB_TM_04_TM_cups_7,combo_member,1,TM_04 participates in 황제+컵 7 via combo_member.
e0e7be284b7bd332,TM_cups_7,TCOMB_TM_04_TM_cups_7,combo_member,1,TM_cups_7 participates in 황제+컵 7 via combo_member.
9e43e0a08606385e,TM_04,TCOMB_TM_04_TM_cups_8,combo_member,1,TM_04 participates in 황제+컵 8 via combo_member.
abfd3df6331aad92,TM_cups_8,TCOMB_TM_04_TM_cups_8,combo_member,1,TM_cups_8 participates in 황제+컵 8 via combo_member.
53df0aa94f86aea2,TM_04,TCOMB_TM_04_TM_cups_9,combo_member,1,TM_04 participates in 황제+컵 9 via combo_member.
d0f6a6f1c06ec046,TM_cups_9,TCOMB_TM_04_TM_cups_9,combo_member,1,TM_cups_9 participates in 황제+컵 9 via combo_member.
806625b65d981a3c,TM_04,TCOMB_TM_04_TM_pent_2,combo_member,1,TM_04 participates in 황제+펜타클 2 via combo_member.
0e3bdcf0ffd29560,TM_pent_2,TCOMB_TM_04_TM_pent_2,combo_member,1,TM_pent_2 participates in 황제+펜타클 2 via combo_member.
a16a785529b99396,TM_04,TCOMB_TM_04_TM_pent_3,combo_member,1,TM_04 participates in 황제+펜타클 3 via combo_member.
070580b36bad9b0e,TM_pent_3,TCOMB_TM_04_TM_pent_3,combo_member,1,TM_pent_3 participates in 황제+펜타클 3 via combo_member.
ee81ee59192353d7,TM_04,TCOMB_TM_04_TM_pent_4,combo_member,1,TM_04 participates in 황제+펜타클 4 via combo_member.
964bad231361b4b8,TM_pent_4,TCOMB_TM_04_TM_pent_4,combo_member,1,TM_pent_4 participates in 황제+펜타클 4 via combo_member.
be9ac084cb9e0c01,TM_04,TCOMB_TM_04_TM_pent_5,combo_member,1,TM_04 participates in 황제+펜타클 5 via combo_member.
a06c172b9b20caee,TM_pent_5,TCOMB_TM_04_TM_pent_5,combo_member,1,TM_pent_5 participates in 황제+펜타클 5 via combo_member.
bdd80f192b5a4fee,TM_04,TCOMB_TM_04_TM_pent_6,combo_member,1,TM_04 participates in 황제+펜타클 6 via combo_member.
0fee6478b74ea148,TM_pent_6,TCOMB_TM_04_TM_pent_6,combo_member,1,TM_pent_6 participates in 황제+펜타클 6 via combo_member.
d1ce7cf479f4f780,TM_04,TCOMB_TM_04_TM_pent_7,combo_member,1,TM_04 participates in 황제+펜타클 7 via combo_member.
d46fe401a4c2c328,TM_pent_7,TCOMB_TM_04_TM_pent_7,combo_member,1,TM_pent_7 participates in 황제+펜타클 7 via combo_member.
7c66222a0ed938c0,TM_04,TCOMB_TM_04_TM_pent_8,combo_member,1,TM_04 participates in 황제+펜타클 8 via combo_member.
831b4c03aecfbee0,TM_pent_8,TCOMB_TM_04_TM_pent_8,combo_member,1,TM_pent_8 participates in 황제+펜타클 8 via combo_member.
9a64d48bfae30238,TM_04,TCOMB_TM_04_TM_pent_9,combo_member,1,TM_04 participates in 황제+펜타클 9 via combo_member.
8c26057db839293a,TM_pent_9,TCOMB_TM_04_TM_pent_9,combo_member,1,TM_pent_9 participates in 황제+펜타클 9 via combo_member.
7d4a1e0bb62941b0,TM_04,TCOMB_TM_04_TM_swords_2,combo_member,1,TM_04 participates in 황제+소드 2 via combo_member.
348e6aebac016648,TM_swords_2,TCOMB_TM_04_TM_swords_2,combo_member,1,TM_swords_2 participates in 황제+소드 2 via combo_member.
1fc49fb127ff7d16,TM_04,TCOMB_TM_04_TM_swords_3,combo_member,1,TM_04 participates in 황제+소드 3 via combo_member.
04169cb046714ffa,TM_swords_3,TCOMB_TM_04_TM_swords_3,combo_member,1,TM_swords_3 participates in 황제+소드 3 via combo_member.
8c6c238a03ebed2f,TM_04,TCOMB_TM_04_TM_swords_4,combo_member,1,TM_04 participates in 황제+소드 4 via combo_member.
057caa739ae9f571,TM_swords_4,TCOMB_TM_04_TM_swords_4,combo_member,1,TM_swords_4 participates in 황제+소드 4 via combo_member.
8687e698ec1af830,TM_04,TCOMB_TM_04_TM_swords_5,combo_member,1,TM_04 participates in 황제+소드 5 via combo_member.
379b83d308e387d2,TM_swords_5,TCOMB_TM_04_TM_swords_5,combo_member,1,TM_swords_5 participates in 황제+소드 5 via combo_member.
d576eb22cc5bccf1,TM_04,TCOMB_TM_04_TM_swords_6,combo_member,1,TM_04 participates in 황제+소드 6 via combo_member.
ec6d0aa33e16c245,TM_swords_6,TCOMB_TM_04_TM_swords_6,combo_member,1,TM_swords_6 participates in 황제+소드 6 via combo_member.
273c8afe8ae412d2,TM_04,TCOMB_TM_04_TM_swords_7,combo_member,1,TM_04 participates in 황제+소드 7 via combo_member.
71c240e3761ffb16,TM_swords_7,TCOMB_TM_04_TM_swords_7,combo_member,1,TM_swords_7 participates in 황제+소드 7 via combo_member.
a49ce0a3c84ba312,TM_04,TCOMB_TM_04_TM_swords_8,combo_member,1,TM_04 participates in 황제+소드 8 via combo_member.
66aa91d08969bcfe,TM_swords_8,TCOMB_TM_04_TM_swords_8,combo_member,1,TM_swords_8 participates in 황제+소드 8 via combo_member.
f62a1315d414bbbd,TM_04,TCOMB_TM_04_TM_swords_9,combo_member,1,TM_04 participates in 황제+소드 9 via combo_member.
43eafeb7c8d45878,TM_swords_9,TCOMB_TM_04_TM_swords_9,combo_member,1,TM_swords_9 participates in 황제+소드 9 via combo_member.
3fb857e7da373768,TM_04,TCOMB_TM_04_TM_wands_2,combo_member,1,TM_04 participates in 황제+완드 2 via combo_member.
0f8482fa9da6f116,TM_wands_2,TCOMB_TM_04_TM_wands_2,combo_member,1,TM_wands_2 participates in 황제+완드 2 via combo_member.
1d6729f12ff600ac,TM_04,TCOMB_TM_04_TM_wands_3,combo_member,1,TM_04 participates in 황제+완드 3 via combo_member.
ea76609228b2bb99,TM_wands_3,TCOMB_TM_04_TM_wands_3,combo_member,1,TM_wands_3 participates in 황제+완드 3 via combo_member.
846f34f3d93f793a,TM_04,TCOMB_TM_04_TM_wands_4,combo_member,1,TM_04 participates in 황제+완드 4 via combo_member.
16b7273c7a756b60,TM_wands_4,TCOMB_TM_04_TM_wands_4,combo_member,1,TM_wands_4 participates in 황제+완드 4 via combo_member.
3eae5c411288a0b2,TM_04,TCOMB_TM_04_TM_wands_5,combo_member,1,TM_04 participates in 황제+완드 5 via combo_member.
58c0cf9931e78adb,TM_wands_5,TCOMB_TM_04_TM_wands_5,combo_member,1,TM_wands_5 participates in 황제+완드 5 via combo_member.
3c181a45448dd309,TM_04,TCOMB_TM_04_TM_wands_6,combo_member,1,TM_04 participates in 황제+완드 6 via combo_member.
d463a9e29fdaa14a,TM_wands_6,TCOMB_TM_04_TM_wands_6,combo_member,1,TM_wands_6 participates in 황제+완드 6 via combo_member.
9185e0dbf16a5a69,TM_04,TCOMB_TM_04_TM_wands_7,combo_member,1,TM_04 participates in 황제+완드 7 via combo_member.
4dc319384f8a9dc7,TM_wands_7,TCOMB_TM_04_TM_wands_7,combo_member,1,TM_wands_7 participates in 황제+완드 7 via combo_member.
72f7f9edd940e06a,TM_04,TCOMB_TM_04_TM_wands_8,combo_member,1,TM_04 participates in 황제+완드 8 via combo_member.
5a982e2cf11f82a4,TM_wands_8,TCOMB_TM_04_TM_wands_8,combo_member,1,TM_wands_8 participates in 황제+완드 8 via combo_member.
1c5ddd9bdf80b167,TM_04,TCOMB_TM_04_TM_wands_9,combo_member,1,TM_04 participates in 황제+완드 9 via combo_member.
61af5197a5075e26,TM_wands_9,TCOMB_TM_04_TM_wands_9,combo_member,1,TM_wands_9 participates in 황제+완드 9 via combo_member.
d858f8809b2a3cbc,TM_05,TCOMB_TM_05_TM_cups_2,combo_member,1,TM_05 participates in 교황+컵 2 via combo_member.
f6fb1eb28c14e9a0,TM_cups_2,TCOMB_TM_05_TM_cups_2,combo_member,1,TM_cups_2 participates in 교황+컵 2 via combo_member.
61a0fc1997250256,TM_05,TCOMB_TM_05_TM_cups_3,combo_member,1,TM_05 participates in 교황+컵 3 via combo_member.
57c0054f8ce0d3ca,TM_cups_3,TCOMB_TM_05_TM_cups_3,combo_member,1,TM_cups_3 participates in 교황+컵 3 via combo_member.
9fc646474a587118,TM_05,TCOMB_TM_05_TM_cups_4,combo_member,1,TM_05 participates in 교황+컵 4 via combo_member.
5f0b68631b5a70d1,TM_cups_4,TCOMB_TM_05_TM_cups_4,combo_member,1,TM_cups_4 participates in 교황+컵 4 via combo_member.
a4bbf47ac9b65fc2,TM_05,TCOMB_TM_05_TM_cups_5,combo_member,1,TM_05 participates in 교황+컵 5 via combo_member.
365d8c6e8165caf0,TM_cups_5,TCOMB_TM_05_TM_cups_5,combo_member,1,TM_cups_5 participates in 교황+컵 5 via combo_member.
c0c45ac6441d9016,TM_05,TCOMB_TM_05_TM_cups_6,combo_member,1,TM_05 participates in 교황+컵 6 via combo_member.
2bca44773ff82498,TM_cups_6,TCOMB_TM_05_TM_cups_6,combo_member,1,TM_cups_6 participates in 교황+컵 6 via combo_member.
4a3540fab4446aae,TM_05,TCOMB_TM_05_TM_cups_7,combo_member,1,TM_05 participates in 교황+컵 7 via combo_member.
2f12cb8a2e03f162,TM_cups_7,TCOMB_TM_05_TM_cups_7,combo_member,1,TM_cups_7 participates in 교황+컵 7 via combo_member.
78a4e15892ff9d03,TM_05,TCOMB_TM_05_TM_cups_8,combo_member,1,TM_05 participates in 교황+컵 8 via combo_member.
4d50767d5c840999,TM_cups_8,TCOMB_TM_05_TM_cups_8,combo_member,1,TM_cups_8 participates in 교황+컵 8 via combo_member.
82223e46c9980e7f,TM_05,TCOMB_TM_05_TM_cups_9,combo_member,1,TM_05 participates in 교황+컵 9 via combo_member.
3a94a2b242af317c,TM_cups_9,TCOMB_TM_05_TM_cups_9,combo_member,1,TM_cups_9 participates in 교황+컵 9 via combo_member.
56a5c2b8a0a6e467,TM_05,TCOMB_TM_05_TM_pent_2,combo_member,1,TM_05 participates in 교황+펜타클 2 via combo_member.
85d211b258561172,TM_pent_2,TCOMB_TM_05_TM_pent_2,combo_member,1,TM_pent_2 participates in 교황+펜타클 2 via combo_member.
0aac3de9111d306c,TM_05,TCOMB_TM_05_TM_pent_3,combo_member,1,TM_05 participates in 교황+펜타클 3 via combo_member.
e9176be212895a49,TM_pent_3,TCOMB_TM_05_TM_pent_3,combo_member,1,TM_pent_3 participates in 교황+펜타클 3 via combo_member.
0ff5d5c27373aaa5,TM_05,TCOMB_TM_05_TM_pent_4,combo_member,1,TM_05 participates in 교황+펜타클 4 via combo_member.
87f693c89681e8b2,TM_pent_4,TCOMB_TM_05_TM_pent_4,combo_member,1,TM_pent_4 participates in 교황+펜타클 4 via combo_member.
41d4ccc14f4c009b,TM_05,TCOMB_TM_05_TM_pent_5,combo_member,1,TM_05 participates in 교황+펜타클 5 via combo_member.
285947414eae82e0,TM_pent_5,TCOMB_TM_05_TM_pent_5,combo_member,1,TM_pent_5 participates in 교황+펜타클 5 via combo_member.
fc61e865a626ddd7,TM_05,TCOMB_TM_05_TM_pent_6,combo_member,1,TM_05 participates in 교황+펜타클 6 via combo_member.
9a24893f9f1c00e8,TM_pent_6,TCOMB_TM_05_TM_pent_6,combo_member,1,TM_pent_6 participates in 교황+펜타클 6 via combo_member.
a887b92664648ff4,TM_05,TCOMB_TM_05_TM_pent_7,combo_member,1,TM_05 participates in 교황+펜타클 7 via combo_member.
20537c52d0a04a5a,TM_pent_7,TCOMB_TM_05_TM_pent_7,combo_member,1,TM_pent_7 participates in 교황+펜타클 7 via combo_member.
b265bf8d6a95f5e4,TM_05,TCOMB_TM_05_TM_pent_8,combo_member,1,TM_05 participates in 교황+펜타클 8 via combo_member.
2cc15f46aea2d3b4,TM_pent_8,TCOMB_TM_05_TM_pent_8,combo_member,1,TM_pent_8 participates in 교황+펜타클 8 via combo_member.
35b334cb9863916b,TM_05,TCOMB_TM_05_TM_pent_9,combo_member,1,TM_05 participates in 교황+펜타클 9 via combo_member.
4c5b2031cb72aa3a,TM_pent_9,TCOMB_TM_05_TM_pent_9,combo_member,1,TM_pent_9 participates in 교황+펜타클 9 via combo_member.
97ec6a30ffd3cb71,TM_05,TCOMB_TM_05_TM_swords_2,combo_member,1,TM_05 participates in 교황+소드 2 via combo_member.
ca02eec760f2ff79,TM_swords_2,TCOMB_TM_05_TM_swords_2,combo_member,1,TM_swords_2 participates in 교황+소드 2 via combo_member.
39371d68c501d66d,TM_05,TCOMB_TM_05_TM_swords_3,combo_member,1,TM_05 participates in 교황+소드 3 via combo_member.
f4e6be54c758987f,TM_swords_3,TCOMB_TM_05_TM_swords_3,combo_member,1,TM_swords_3 participates in 교황+소드 3 via combo_member.
6a760e6b30522481,TM_05,TCOMB_TM_05_TM_swords_4,combo_member,1,TM_05 participates in 교황+소드 4 via combo_member.
eb4a4b43293668b2,TM_swords_4,TCOMB_TM_05_TM_swords_4,combo_member,1,TM_swords_4 participates in 교황+소드 4 via combo_member.
bf92fa4dbd4de542,TM_05,TCOMB_TM_05_TM_swords_5,combo_member,1,TM_05 participates in 교황+소드 5 via combo_member.
1e050b2c62dd3b7b,TM_swords_5,TCOMB_TM_05_TM_swords_5,combo_member,1,TM_swords_5 participates in 교황+소드 5 via combo_member.
37802793a5996ef3,TM_05,TCOMB_TM_05_TM_swords_6,combo_member,1,TM_05 participates in 교황+소드 6 via combo_member.
d78c5cc468603021,TM_swords_6,TCOMB_TM_05_TM_swords_6,combo_member,1,TM_swords_6 participates in 교황+소드 6 via combo_member.
428c03c3b3f42ac5,TM_05,TCOMB_TM_05_TM_swords_7,combo_member,1,TM_05 participates in 교황+소드 7 via combo_member.
4214c98b6d594e9d,TM_swords_7,TCOMB_TM_05_TM_swords_7,combo_member,1,TM_swords_7 participates in 교황+소드 7 via combo_member.
280db99dbe0b0aa6,TM_05,TCOMB_TM_05_TM_swords_8,combo_member,1,TM_05 participates in 교황+소드 8 via combo_member.
3a914788c6b4046b,TM_swords_8,TCOMB_TM_05_TM_swords_8,combo_member,1,TM_swords_8 participates in 교황+소드 8 via combo_member.
5ef7a505147c023b,TM_05,TCOMB_TM_05_TM_swords_9,combo_member,1,TM_05 participates in 교황+소드 9 via combo_member.
dd27dfd1a5724aa4,TM_swords_9,TCOMB_TM_05_TM_swords_9,combo_member,1,TM_swords_9 participates in 교황+소드 9 via combo_member.
b60b111ea47092ac,TM_05,TCOMB_TM_05_TM_wands_2,combo_member,1,TM_05 participates in 교황+완드 2 via combo_member.
daddee394872c3b2,TM_wands_2,TCOMB_TM_05_TM_wands_2,combo_member,1,TM_wands_2 participates in 교황+완드 2 via combo_member.
9dd8689fa3e6130e,TM_05,TCOMB_TM_05_TM_wands_3,combo_member,1,TM_05 participates in 교황+완드 3 via combo_member.
03a86d71fc4fe395,TM_wands_3,TCOMB_TM_05_TM_wands_3,combo_member,1,TM_wands_3 participates in 교황+완드 3 via combo_member.
881514ac148a0a56,TM_05,TCOMB_TM_05_TM_wands_4,combo_member,1,TM_05 participates in 교황+완드 4 via combo_member.
5dda57577a4ef369,TM_wands_4,TCOMB_TM_05_TM_wands_4,combo_member,1,TM_wands_4 participates in 교황+완드 4 via combo_member.
78e89dfbd27faeea,TM_05,TCOMB_TM_05_TM_wands_5,combo_member,1,TM_05 participates in 교황+완드 5 via combo_member.
d4b66bf37047d271,TM_wands_5,TCOMB_TM_05_TM_wands_5,combo_member,1,TM_wands_5 participates in 교황+완드 5 via combo_member.
b1d8c3e234d239a7,TM_05,TCOMB_TM_05_TM_wands_6,combo_member,1,TM_05 participates in 교황+완드 6 via combo_member.
ed2209db6caf7a96,TM_wands_6,TCOMB_TM_05_TM_wands_6,combo_member,1,TM_wands_6 participates in 교황+완드 6 via combo_member.
db20411aa6316ac9,TM_05,TCOMB_TM_05_TM_wands_7,combo_member,1,TM_05 participates in 교황+완드 7 via combo_member.
8018bb473c596541,TM_wands_7,TCOMB_TM_05_TM_wands_7,combo_member,1,TM_wands_7 participates in 교황+완드 7 via combo_member.
b87b7d0ec9d024c3,TM_05,TCOMB_TM_05_TM_wands_8,combo_member,1,TM_05 participates in 교황+완드 8 via combo_member.
f8f22c75d2ab8375,TM_wands_8,TCOMB_TM_05_TM_wands_8,combo_member,1,TM_wands_8 participates in 교황+완드 8 via combo_member.
f282fff60ac51239,TM_05,TCOMB_TM_05_TM_wands_9,combo_member,1,TM_05 participates in 교황+완드 9 via combo_member.
220387c5651b8bfe,TM_wands_9,TCOMB_TM_05_TM_wands_9,combo_member,1,TM_wands_9 participates in 교황+완드 9 via combo_member.
860c2338b7298f13,TM_06,TCOMB_TM_06_TM_cups_2,combo_member,1,TM_06 participates in 연인+컵 2 via combo_member.
bcd140e80576caea,TM_cups_2,TCOMB_TM_06_TM_cups_2,combo_member,1,TM_cups_2 participates in 연인+컵 2 via combo_member.
06d91973328c6c70,TM_06,TCOMB_TM_06_TM_cups_3,combo_member,1,TM_06 participates in 연인+컵 3 via combo_member.
bf4d9cc27b1861f2,TM_cups_3,TCOMB_TM_06_TM_cups_3,combo_member,1,TM_cups_3 participates in 연인+컵 3 via combo_member.
834c8dc11e169173,TM_06,TCOMB_TM_06_TM_cups_4,combo_member,1,TM_06 participates in 연인+컵 4 via combo_member.
8f3d037bc63d8107,TM_cups_4,TCOMB_TM_06_TM_cups_4,combo_member,1,TM_cups_4 participates in 연인+컵 4 via combo_member.
45699c97de019e57,TM_06,TCOMB_TM_06_TM_cups_5,combo_member,1,TM_06 participates in 연인+컵 5 via combo_member.
bc8b32ff5e5c00fc,TM_cups_5,TCOMB_TM_06_TM_cups_5,combo_member,1,TM_cups_5 participates in 연인+컵 5 via combo_member.
f62268f703b47e4e,TM_06,TCOMB_TM_06_TM_cups_6,combo_member,1,TM_06 participates in 연인+컵 6 via combo_member.
a7d22484b32f04ec,TM_cups_6,TCOMB_TM_06_TM_cups_6,combo_member,1,TM_cups_6 participates in 연인+컵 6 via combo_member.
fe3a154082a9653e,TM_06,TCOMB_TM_06_TM_cups_7,combo_member,1,TM_06 participates in 연인+컵 7 via combo_member.
8252f39ede7f0d66,TM_cups_7,TCOMB_TM_06_TM_cups_7,combo_member,1,TM_cups_7 participates in 연인+컵 7 via combo_member.
06fcc3be4fc478a7,TM_06,TCOMB_TM_06_TM_cups_8,combo_member,1,TM_06 participates in 연인+컵 8 via combo_member.
5fdd93bca2b6e532,TM_cups_8,TCOMB_TM_06_TM_cups_8,combo_member,1,TM_cups_8 participates in 연인+컵 8 via combo_member.
e362e1bb80f62d55,TM_06,TCOMB_TM_06_TM_cups_9,combo_member,1,TM_06 participates in 연인+컵 9 via combo_member.
c89a789b826b0141,TM_cups_9,TCOMB_TM_06_TM_cups_9,combo_member,1,TM_cups_9 participates in 연인+컵 9 via combo_member.
a3c76ca7dc1dd95b,TM_06,TCOMB_TM_06_TM_pent_2,combo_member,1,TM_06 participates in 연인+펜타클 2 via combo_member.
6700f7022699d686,TM_pent_2,TCOMB_TM_06_TM_pent_2,combo_member,1,TM_pent_2 participates in 연인+펜타클 2 via combo_member.
c3241be4b7dbfde4,TM_06,TCOMB_TM_06_TM_pent_3,combo_member,1,TM_06 participates in 연인+펜타클 3 via combo_member.
0cef3dd51876fa98,TM_pent_3,TCOMB_TM_06_TM_pent_3,combo_member,1,TM_pent_3 participates in 연인+펜타클 3 via combo_member.
05926165f3a420be,TM_06,TCOMB_TM_06_TM_pent_4,combo_member,1,TM_06 participates in 연인+펜타클 4 via combo_member.
0cdd5c51ec715e99,TM_pent_4,TCOMB_TM_06_TM_pent_4,combo_member,1,TM_pent_4 participates in 연인+펜타클 4 via combo_member.
3ab1de6bc59379a9,TM_06,TCOMB_TM_06_TM_pent_5,combo_member,1,TM_06 participates in 연인+펜타클 5 via combo_member.
b5f5bcb643091461,TM_pent_5,TCOMB_TM_06_TM_pent_5,combo_member,1,TM_pent_5 participates in 연인+펜타클 5 via combo_member.
ad6b802e6aaaee84,TM_06,TCOMB_TM_06_TM_pent_6,combo_member,1,TM_06 participates in 연인+펜타클 6 via combo_member.
ef30bb9c70a77402,TM_pent_6,TCOMB_TM_06_TM_pent_6,combo_member,1,TM_pent_6 participates in 연인+펜타클 6 via combo_member.
df3f5c342385613f,TM_06,TCOMB_TM_06_TM_pent_7,combo_member,1,TM_06 participates in 연인+펜타클 7 via combo_member.
491a43ca43c736f0,TM_pent_7,TCOMB_TM_06_TM_pent_7,combo_member,1,TM_pent_7 participates in 연인+펜타클 7 via combo_member.
91e55c8f36b81466,TM_06,TCOMB_TM_06_TM_pent_8,combo_member,1,TM_06 participates in 연인+펜타클 8 via combo_member.
a4c7ebbe02387b4c,TM_pent_8,TCOMB_TM_06_TM_pent_8,combo_member,1,TM_pent_8 participates in 연인+펜타클 8 via combo_member.
08dffa27b6d987b4,TM_06,TCOMB_TM_06_TM_pent_9,combo_member,1,TM_06 participates in 연인+펜타클 9 via combo_member.
04289dea3dbd9395,TM_pent_9,TCOMB_TM_06_TM_pent_9,combo_member,1,TM_pent_9 participates in 연인+펜타클 9 via combo_member.
0b7f0d0d03bf7e0e,TM_06,TCOMB_TM_06_TM_swords_2,combo_member,1,TM_06 participates in 연인+소드 2 via combo_member.
a8da007ba48cb5d8,TM_swords_2,TCOMB_TM_06_TM_swords_2,combo_member,1,TM_swords_2 participates in 연인+소드 2 via combo_member.
08ec5c5dbaa8eaf8,TM_06,TCOMB_TM_06_TM_swords_3,combo_member,1,TM_06 participates in 연인+소드 3 via combo_member.
34282dab55e3cbde,TM_swords_3,TCOMB_TM_06_TM_swords_3,combo_member,1,TM_swords_3 participates in 연인+소드 3 via combo_member.
2987da6214be38d1,TM_06,TCOMB_TM_06_TM_swords_4,combo_member,1,TM_06 participates in 연인+소드 4 via combo_member.
07c87997e10e6b62,TM_swords_4,TCOMB_TM_06_TM_swords_4,combo_member,1,TM_swords_4 participates in 연인+소드 4 via combo_member.
