id,label,desc,type,card1_id,card2_id,element_relation
TCOMB_TM_18_TM_swords_7,달+소드 7,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 7의 전략, 속임가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 7의 전략, 속임가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 7의 전략, 속임가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 7 조합 (unknown)",tarot_combination,TM_18,TM_swords_7,unknown
TCOMB_TM_18_TM_swords_8,달+소드 8,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 8의 갇힘, 제한가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 8의 갇힘, 제한가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 8의 갇힘, 제한가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 8 조합 (unknown)",tarot_combination,TM_18,TM_swords_8,unknown
TCOMB_TM_18_TM_swords_9,달+소드 9,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 9의 불안, 악몽가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 9의 불안, 악몽가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 9의 불안, 악몽가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 9 조합 (unknown)",tarot_combination,TM_18,TM_swords_9,unknown
TCOMB_TM_18_TM_swords_ace,달+소드 unknown?,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 unknown?의 진실, 명확함가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 unknown?의 진실, 명확함가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 unknown?의 진실, 명확함가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 unknown? 조합 (unknown)",tarot_combination,TM_18,TM_swords_ace,unknown
TCOMB_TM_18_TM_swords_king,달+소드 ?,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 ?의 권위, 명석함가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 ?의 권위, 명석함가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 ?의 권위, 명석함가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 ? 조합 (unknown)",tarot_combination,TM_18,TM_swords_king,unknown
TCOMB_TM_18_TM_swords_knight,달+소드 unknown,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 unknown의 행동, 결단가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 unknown의 행동, 결단가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 unknown의 행동, 결단가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 unknown 조합 (unknown)",tarot_combination,TM_18,TM_swords_knight,unknown
TCOMB_TM_18_TM_swords_page,달+소드 unknown,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 unknown의 호기심, 새아이디어가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 unknown의 호기심, 새아이디어가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 unknown의 호기심, 새아이디어가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 unknown 조합 (unknown)",tarot_combination,TM_18,TM_swords_page,unknown
TCOMB_TM_18_TM_swords_queen,달+소드 unknown,"relation: unknown | love: 달의 환상, 무의식 그리고 소드 unknown의 명석함, 독립가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 소드 unknown의 명석함, 독립가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 소드 unknown의 명석함, 독립가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+소드 unknown 조합 (unknown)",tarot_combination,TM_18,TM_swords_queen,unknown
TCOMB_TM_18_TM_wands_10,달+완드 10,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 10의 부담, 책임가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 10의 부담, 책임가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 10의 부담, 책임가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 10 조합 (unknown)",tarot_combination,TM_18,TM_wands_10,unknown
TCOMB_TM_18_TM_wands_2,달+완드 2,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 2의 계획, 결정가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 2의 계획, 결정가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 2의 계획, 결정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 2 조합 (unknown)",tarot_combination,TM_18,TM_wands_2,unknown
TCOMB_TM_18_TM_wands_3,달+완드 3,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 3의 확장, 성장가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 3의 확장, 성장가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 3의 확장, 성장가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 3 조합 (unknown)",tarot_combination,TM_18,TM_wands_3,unknown
TCOMB_TM_18_TM_wands_4,달+완드 4,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 4의 축하, 안정가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 4의 축하, 안정가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 4의 축하, 안정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 4 조합 (unknown)",tarot_combination,TM_18,TM_wands_4,unknown
TCOMB_TM_18_TM_wands_5,달+완드 5,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 5의 경쟁, 갈등가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 5의 경쟁, 갈등가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 5의 경쟁, 갈등가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 5 조합 (unknown)",tarot_combination,TM_18,TM_wands_5,unknown
TCOMB_TM_18_TM_wands_6,달+완드 6,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 6의 승리, 인정가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 6의 승리, 인정가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 6의 승리, 인정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 6 조합 (unknown)",tarot_combination,TM_18,TM_wands_6,unknown
TCOMB_TM_18_TM_wands_7,달+완드 7,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 7의 방어, 도전가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 7의 방어, 도전가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 7의 방어, 도전가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 7 조합 (unknown)",tarot_combination,TM_18,TM_wands_7,unknown
TCOMB_TM_18_TM_wands_8,달+완드 8,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 8의 빠른진행, 소식가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 8의 빠른진행, 소식가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 8의 빠른진행, 소식가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 8 조합 (unknown)",tarot_combination,TM_18,TM_wands_8,unknown
TCOMB_TM_18_TM_wands_9,달+완드 9,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 9의 인내, 방어가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 9의 인내, 방어가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 9의 인내, 방어가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 9 조합 (unknown)",tarot_combination,TM_18,TM_wands_9,unknown
TCOMB_TM_18_TM_wands_ace,달+완드 unknown?,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 unknown?의 새로운시작, 영감가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 unknown?의 새로운시작, 영감가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 unknown?의 새로운시작, 영감가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 unknown? 조합 (unknown)",tarot_combination,TM_18,TM_wands_ace,unknown
TCOMB_TM_18_TM_wands_king,달+완드 ?,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 ?의 리더십, 비전가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 ?의 리더십, 비전가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 ?의 리더십, 비전가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 ? 조합 (unknown)",tarot_combination,TM_18,TM_wands_king,unknown
TCOMB_TM_18_TM_wands_knight,달+완드 unknown,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 unknown의 행동, 모험가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 unknown의 행동, 모험가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 unknown의 행동, 모험가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 unknown 조합 (unknown)",tarot_combination,TM_18,TM_wands_knight,unknown
TCOMB_TM_18_TM_wands_page,달+완드 unknown,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 unknown의 열정, 소식가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 unknown의 열정, 소식가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 unknown의 열정, 소식가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 unknown 조합 (unknown)",tarot_combination,TM_18,TM_wands_page,unknown
TCOMB_TM_18_TM_wands_queen,달+완드 unknown,"relation: unknown | love: 달의 환상, 무의식 그리고 완드 unknown의 자신감, 독립가  연애의 흐름을 만듭니다.  | career: 달의 환상, 무의식 그리고 완드 unknown의 자신감, 독립가  일/커리어에 반영됩니다.  | finance: 달의 환상, 무의식 그리고 완드 unknown의 자신감, 독립가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 달+완드 unknown 조합 (unknown)",tarot_combination,TM_18,TM_wands_queen,unknown
TCOMB_TM_19_TM_20,태양+심판,"relation: unknown | love: 태양의 기쁨, 성공 그리고 심판의 각성, 부름가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 심판의 각성, 부름가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 심판의 각성, 부름가  재정 흐름을 만듭니다.  | advice: 메이저 아르카나 조합이라 큰 전환/핵심 과제가 강조됩니다. 같은 원소(?)라 에너지가 한 방향으로 모입니다. | summary: 태양+심판 조합 (unknown)",tarot_combination,TM_19,TM_20,unknown
TCOMB_TM_19_TM_21,태양+세계,relation: unknown | love: 관계가 성숙한 완성 단계로 들어갑니다. | career: 성과가 공인되고 큰 목표를 마무리합니다. | finance: 성과가 확정되며 안정적 결실이 보입니다. | advice: 마무리를 확실히 하고 다음 사이클을 준비하세요. | summary: 태양+세계 (성취의 완성),tarot_combination,TM_19,TM_21,unknown
TCOMB_TM_19_TM_cups_10,태양+컵 10,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 10의 가정행복, 완전한사랑가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 10의 가정행복, 완전한사랑가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 10의 가정행복, 완전한사랑가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 10 조합 (unknown)",tarot_combination,TM_19,TM_cups_10,unknown
TCOMB_TM_19_TM_cups_2,태양+컵 2,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 2의 파트너십, 사랑가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 2의 파트너십, 사랑가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 2의 파트너십, 사랑가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 2 조합 (unknown)",tarot_combination,TM_19,TM_cups_2,unknown
TCOMB_TM_19_TM_cups_3,태양+컵 3,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 3의 축하, 우정가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 3의 축하, 우정가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 3의 축하, 우정가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 3 조합 (unknown)",tarot_combination,TM_19,TM_cups_3,unknown
TCOMB_TM_19_TM_cups_4,태양+컵 4,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 4의 무관심, 권태가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 4의 무관심, 권태가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 4의 무관심, 권태가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 4 조합 (unknown)",tarot_combination,TM_19,TM_cups_4,unknown
TCOMB_TM_19_TM_cups_5,태양+컵 5,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 5의 상실, 슬픔가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 5의 상실, 슬픔가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 5의 상실, 슬픔가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 5 조합 (unknown)",tarot_combination,TM_19,TM_cups_5,unknown
TCOMB_TM_19_TM_cups_6,태양+컵 6,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 6의 추억, 향수가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 6의 추억, 향수가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 6의 추억, 향수가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 6 조합 (unknown)",tarot_combination,TM_19,TM_cups_6,unknown
TCOMB_TM_19_TM_cups_7,태양+컵 7,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 7의 환상, 선택가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 7의 환상, 선택가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 7의 환상, 선택가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 7 조합 (unknown)",tarot_combination,TM_19,TM_cups_7,unknown
TCOMB_TM_19_TM_cups_8,태양+컵 8,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 8의 떠남, 포기가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 8의 떠남, 포기가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 8의 떠남, 포기가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 8 조합 (unknown)",tarot_combination,TM_19,TM_cups_8,unknown
TCOMB_TM_19_TM_cups_9,태양+컵 9,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 9의 소원성취, 만족가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 9의 소원성취, 만족가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 9의 소원성취, 만족가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 9 조합 (unknown)",tarot_combination,TM_19,TM_cups_9,unknown
TCOMB_TM_19_TM_cups_ace,태양+컵 unknown?,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 unknown?의 새로운사랑, 감정의시작가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 unknown?의 새로운사랑, 감정의시작가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 unknown?의 새로운사랑, 감정의시작가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 unknown? 조합 (unknown)",tarot_combination,TM_19,TM_cups_ace,unknown
TCOMB_TM_19_TM_cups_king,태양+컵 ?,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 ?의 감정균형, 외교가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 ?의 감정균형, 외교가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 ?의 감정균형, 외교가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 ? 조합 (unknown)",tarot_combination,TM_19,TM_cups_king,unknown
TCOMB_TM_19_TM_cups_knight,태양+컵 unknown,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 unknown의 낭만, 제안가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 unknown의 낭만, 제안가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 unknown의 낭만, 제안가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 unknown 조합 (unknown)",tarot_combination,TM_19,TM_cups_knight,unknown
TCOMB_TM_19_TM_cups_page,태양+컵 unknown,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 unknown의 감성, 직관가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 unknown의 감성, 직관가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 unknown의 감성, 직관가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 unknown 조합 (unknown)",tarot_combination,TM_19,TM_cups_page,unknown
TCOMB_TM_19_TM_cups_queen,태양+컵 unknown,"relation: unknown | love: 태양의 기쁨, 성공 그리고 컵 unknown의 공감, 직관가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 컵 unknown의 공감, 직관가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 컵 unknown의 공감, 직관가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+컵 unknown 조합 (unknown)",tarot_combination,TM_19,TM_cups_queen,unknown
TCOMB_TM_19_TM_pent_10,태양+펜타클 10,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 10의 유산, 가업가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 10의 유산, 가업가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 10의 유산, 가업가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 10 조합 (unknown)",tarot_combination,TM_19,TM_pent_10,unknown
TCOMB_TM_19_TM_pent_2,태양+펜타클 2,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 2의 균형, 적응가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 2의 균형, 적응가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 2의 균형, 적응가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 2 조합 (unknown)",tarot_combination,TM_19,TM_pent_2,unknown
TCOMB_TM_19_TM_pent_3,태양+펜타클 3,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 3의 기술, 협업가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 3의 기술, 협업가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 3의 기술, 협업가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 3 조합 (unknown)",tarot_combination,TM_19,TM_pent_3,unknown
TCOMB_TM_19_TM_pent_4,태양+펜타클 4,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 4의 안정, 보존가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 4의 안정, 보존가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 4의 안정, 보존가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 4 조합 (unknown)",tarot_combination,TM_19,TM_pent_4,unknown
TCOMB_TM_19_TM_pent_5,태양+펜타클 5,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 5의 어려움, 가난가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 5의 어려움, 가난가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 5의 어려움, 가난가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 5 조합 (unknown)",tarot_combination,TM_19,TM_pent_5,unknown
TCOMB_TM_19_TM_pent_6,태양+펜타클 6,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 6의 나눔, 관용가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 6의 나눔, 관용가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 6의 나눔, 관용가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 6 조합 (unknown)",tarot_combination,TM_19,TM_pent_6,unknown
TCOMB_TM_19_TM_pent_7,태양+펜타클 7,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 7의 인내, 성장관찰가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 7의 인내, 성장관찰가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 7의 인내, 성장관찰가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 7 조합 (unknown)",tarot_combination,TM_19,TM_pent_7,unknown
TCOMB_TM_19_TM_pent_8,태양+펜타클 8,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 8의 장인정신, 숙련가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 8의 장인정신, 숙련가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 8의 장인정신, 숙련가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 8 조합 (unknown)",tarot_combination,TM_19,TM_pent_8,unknown
TCOMB_TM_19_TM_pent_9,태양+펜타클 9,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 9의 풍요, 독립가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 9의 풍요, 독립가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 9의 풍요, 독립가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 9 조합 (unknown)",tarot_combination,TM_19,TM_pent_9,unknown
TCOMB_TM_19_TM_pent_ace,태양+펜타클 unknown?,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 unknown?의 새기회, 물질축복가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 unknown?의 새기회, 물질축복가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 unknown?의 새기회, 물질축복가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 unknown? 조합 (unknown)",tarot_combination,TM_19,TM_pent_ace,unknown
TCOMB_TM_19_TM_pent_king,태양+펜타클 ?,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 ?의 성공, 부가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 ?의 성공, 부가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 ?의 성공, 부가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 ? 조합 (unknown)",tarot_combination,TM_19,TM_pent_king,unknown
TCOMB_TM_19_TM_pent_knight,태양+펜타클 unknown,"relation: unknown | love: 태양의 기쁨, 성공 그리고 펜타클 unknown의 근면, 신뢰가  연애의 흐름을 만듭니다.  | career: 태양의 기쁨, 성공 그리고 펜타클 unknown의 근면, 신뢰가  일/커리어에 반영됩니다.  | finance: 태양의 기쁨, 성공 그리고 펜타클 unknown의 근면, 신뢰가  재정 흐름을 만듭니다.  | advice: 메이저(큰 흐름)와 마이너(현실 디테일)가 함께 작용합니다. | summary: 태양+펜타클 unknown 조합 (unknown)",tarot_combination,TM_19,TM_pent_knight,unknown
